datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-05-17,Comirnaty,CZ064,"Jihomoravský kraj",25-29,93,1,94
2021-05-17,Comirnaty,CZ064,"Jihomoravský kraj",30-34,68,1,69
2021-05-17,Comirnaty,CZ064,"Jihomoravský kraj",35-39,93,6,99
2021-05-17,Comirnaty,CZ064,"Jihomoravský kraj",40-44,123,7,130
2021-05-17,Comirnaty,CZ064,"Jihomoravský kraj",45-49,6006,6,6012
2021-05-17,Comirnaty,CZ064,"Jihomoravský kraj",50-54,1057,7,1064
2021-05-17,Comirnaty,CZ064,"Jihomoravský kraj",55-59,513,7,520
2021-05-17,Comirnaty,CZ064,"Jihomoravský kraj",60-64,401,14,415
2021-05-17,Comirnaty,CZ064,"Jihomoravský kraj",65-69,374,9,383
2021-05-17,Comirnaty,CZ064,"Jihomoravský kraj",70-74,143,9,152
2021-05-17,Comirnaty,CZ064,"Jihomoravský kraj",75-79,68,3,71
2021-05-17,Comirnaty,CZ064,"Jihomoravský kraj",80+,51,7,58
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",0-17,1,0,1
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",18-24,22,0,22
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",25-29,22,0,22
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",30-34,38,1,39
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",35-39,48,0,48
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",40-44,93,2,95
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",45-49,1442,0,1442
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",50-54,904,4,908
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",55-59,475,3,478
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",60-64,314,7,321
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",65-69,242,13,255
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",70-74,86,8,94
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",75-79,46,1,47
2021-05-17,Comirnaty,CZ071,"Olomoucký kraj",80+,24,2,26
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",0-17,1,0,1
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",18-24,19,0,19
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",25-29,26,3,29
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",30-34,35,2,37
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",35-39,49,5,54
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",40-44,132,1,133
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",45-49,1707,6,1713
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",50-54,974,5,979
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",55-59,399,10,409
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",60-64,306,10,316
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",65-69,225,9,234
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",70-74,93,10,103
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",75-79,48,2,50
2021-05-17,Comirnaty,CZ072,"Zlínský kraj",80+,26,1,27
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",0-17,7,1,8
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",18-24,55,12,67
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",25-29,69,7,76
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,90,12,102
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,122,19,141
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,232,19,251
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,3226,31,3257
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,1297,27,1324
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,850,40,890
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,651,46,697
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",65-69,535,63,598
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,214,63,277
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,121,24,145
2021-05-17,Comirnaty,CZ080,"Moravskoslezský kraj",80+,54,15,69
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",18-24,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",25-29,4,0,4
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",30-34,6,0,6
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",35-39,10,0,10
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",40-44,15,0,15
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",45-49,22,0,22
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",50-54,12,0,12
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",55-59,14,0,14
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",60-64,8,0,8
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",65-69,13,0,13
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",70-74,12,0,12
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",75-79,5,0,5
2021-05-17,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",80+,6,0,6
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",18-24,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",25-29,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",30-34,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",35-39,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",40-44,11,0,11
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",45-49,12,0,12
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",50-54,11,0,11
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",55-59,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",60-64,10,0,10
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",65-69,15,0,15
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",70-74,6,0,6
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",75-79,6,0,6
2021-05-17,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",80+,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",25-29,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",30-34,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",35-39,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",40-44,11,0,11
2021-05-17,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",45-49,16,0,16
2021-05-17,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",50-54,7,0,7
2021-05-17,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",55-59,9,0,9
2021-05-17,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",60-64,9,0,9
2021-05-17,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",65-69,5,0,5
2021-05-17,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",70-74,5,0,5
2021-05-17,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",75-79,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",35-39,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",40-44,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",45-49,13,0,13
2021-05-17,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",50-54,8,0,8
2021-05-17,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",55-59,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",60-64,12,0,12
2021-05-17,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",65-69,16,0,16
2021-05-17,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",70-74,6,0,6
2021-05-17,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",75-79,4,0,4
2021-05-17,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",80+,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ041,"Karlovarský kraj",18-24,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ041,"Karlovarský kraj",40-44,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ041,"Karlovarský kraj",45-49,12,0,12
2021-05-17,"COVID-19 Vaccine Janssen",CZ041,"Karlovarský kraj",50-54,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ041,"Karlovarský kraj",55-59,9,0,9
2021-05-17,"COVID-19 Vaccine Janssen",CZ041,"Karlovarský kraj",60-64,8,0,8
2021-05-17,"COVID-19 Vaccine Janssen",CZ041,"Karlovarský kraj",65-69,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ041,"Karlovarský kraj",70-74,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",18-24,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",25-29,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",35-39,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",40-44,4,0,4
2021-05-17,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",45-49,10,0,10
2021-05-17,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",50-54,4,0,4
2021-05-17,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",55-59,6,0,6
2021-05-17,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",60-64,13,0,13
2021-05-17,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",65-69,11,0,11
2021-05-17,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",70-74,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",75-79,5,0,5
2021-05-17,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",80+,4,0,4
2021-05-17,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",30-34,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",35-39,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",40-44,4,0,4
2021-05-17,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",45-49,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",50-54,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",55-59,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",60-64,5,0,5
2021-05-17,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",65-69,8,0,8
2021-05-17,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",70-74,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",75-79,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",80+,5,0,5
2021-05-17,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",35-39,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",40-44,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",45-49,5,0,5
2021-05-17,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",50-54,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",55-59,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",60-64,5,0,5
2021-05-17,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",65-69,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",80+,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",30-34,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",40-44,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",45-49,5,0,5
2021-05-17,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",50-54,9,0,9
2021-05-17,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",55-59,11,0,11
2021-05-17,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",60-64,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",65-69,13,0,13
2021-05-17,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",70-74,8,0,8
2021-05-17,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",75-79,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",80+,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",25-29,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",35-39,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",40-44,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",45-49,4,0,4
2021-05-17,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",50-54,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",55-59,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",60-64,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",65-69,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",70-74,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",75-79,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",80+,10,0,10
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",18-24,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",25-29,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",30-34,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",35-39,6,0,6
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",40-44,10,0,10
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",45-49,21,0,21
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",50-54,12,0,12
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",55-59,16,0,16
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",60-64,10,0,10
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",65-69,6,0,6
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",70-74,4,0,4
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",75-79,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",80+,5,0,5
2021-05-17,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",25-29,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",30-34,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",35-39,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",40-44,5,0,5
2021-05-17,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",45-49,6,0,6
2021-05-17,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",50-54,11,0,11
2021-05-17,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",55-59,8,0,8
2021-05-17,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",60-64,6,0,6
2021-05-17,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",65-69,4,0,4
2021-05-17,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",70-74,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",75-79,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",80+,1,0,1
2021-05-17,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",40-44,12,0,12
2021-05-17,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",45-49,9,0,9
2021-05-17,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",50-54,11,0,11
2021-05-17,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",55-59,18,0,18
2021-05-17,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",60-64,12,0,12
2021-05-17,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",65-69,6,0,6
2021-05-17,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",70-74,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",75-79,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",80+,2,0,2
2021-05-17,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",40-44,4,0,4
2021-05-17,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",45-49,3,0,3
2021-05-17,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",50-54,6,0,6
2021-05-17,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",55-59,9,0,9
2021-05-17,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",60-64,11,0,11
2021-05-17,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",65-69,14,0,14
2021-05-17,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",70-74,8,0,8
2021-05-17,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",75-79,5,0,5
2021-05-17,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",80+,4,0,4
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",18-24,12,0,12
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",25-29,18,2,20
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",30-34,15,0,15
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",35-39,33,1,34
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",40-44,85,2,87
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",45-49,318,1,319
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",50-54,178,2,180
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",55-59,115,0,115
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",60-64,48,2,50
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",65-69,22,2,24
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",70-74,15,2,17
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",75-79,7,0,7
2021-05-17,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",80+,9,0,9
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",18-24,2,0,2
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",25-29,3,0,3
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",30-34,3,0,3
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",35-39,2,0,2
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",40-44,13,0,13
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",45-49,168,0,168
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",50-54,59,0,59
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",55-59,50,0,50
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",60-64,32,0,32
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",65-69,14,0,14
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",70-74,8,0,8
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",75-79,8,0,8
2021-05-17,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",80+,7,1,8
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",18-24,4,2,6
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",25-29,4,1,5
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",30-34,3,3,6
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",35-39,7,2,9
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",40-44,61,2,63
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",45-49,45,1,46
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",50-54,29,0,29
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",55-59,38,0,38
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",60-64,50,0,50
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",65-69,55,0,55
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",70-74,29,0,29
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",75-79,21,0,21
2021-05-17,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",80+,15,0,15
2021-05-17,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",35-39,1,0,1
2021-05-17,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",40-44,1,0,1
2021-05-17,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",45-49,4,0,4
2021-05-17,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",50-54,25,0,25
2021-05-17,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",55-59,18,0,18
2021-05-17,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",60-64,16,0,16
